institution,city,region,sector,first,initials,last
University of Texas at Austin,Austin TX,Texas,Econ,arthur,b,markman
University of Texas at Austin,Austin TX,Texas,Hum,inga, markovits
University of Texas at Austin,Austin TX,Texas,Bio,thomas,p,marquardt
University of Texas at Austin,Austin TX,Texas,Eng-Ind,randall,a,marrett
University of Texas at Austin,Austin TX,Texas,Phys,jill,a,marshall
University of Texas at Austin,Austin TX,Texas,Soc,stephen,h,marshall
University of Texas at Austin,Austin TX,Texas,Soc,leticia,junqueira,marteleto
University of Texas at Austin,Austin TX,Texas,Phys,stephen,f,martin
University of Texas at Austin,Austin TX,Texas,Agr,rowan,clare,martindale
University of Texas at Austin,Austin TX,Texas,Hum,alberto,a,martinez
University of Texas at Austin,Austin TX,Texas,Hum,aloysius,p,martinich
University of Texas at Austin,Austin TX,Texas,Chem,glenn,y,masada
University of Texas at Austin,Austin TX,Texas,Soc,julie, maslowsky
University of Texas at Austin,Austin TX,Texas,Med,andreas,t,matouschek
University of Texas at Austin,Austin TX,Texas,Chem,ronald,d,matthews
University of Texas at Austin,Austin TX,Texas,Hum,tracie,m,matysik
University of Texas at Austin,Austin TX,Texas,Chem,richard,a,matzner
University of Texas at Austin,Austin TX,Texas,Bio,michael, mauk
University of Texas at Austin,Austin TX,Texas,Med,jane,c,maxwell
University of Texas at Austin,Austin TX,Texas,Hist-Ped-Psi,madeline,m,maxwell
University of Texas at Austin,Austin TX,Texas,Soc,melinda,marilyn,mayer
University of Texas at Austin,Austin TX,Texas,Chem,jennifer,a,maynard
University of Texas at Austin,Austin TX,Texas,Econ,leigh,m,mcalister
University of Texas at Austin,Austin TX,Texas,Hist-Ped-Psi,christopher,j,mccarthy
University of Texas at Austin,Austin TX,Texas,Agr,james,w,mcclelland
University of Texas at Austin,Austin TX,Texas,Soc,eric,leon,mcdaniel
University of Texas at Austin,Austin TX,Texas,Econ,patrick,j,mcdonald
University of Texas at Austin,Austin TX,Texas,Eng-Ind,elena,c,mcdonaldbuller
University of Texas at Austin,Austin TX,Texas,Hum,kelly, mcdonough
University of Texas at Austin,Austin TX,Texas,Soc,matthew,s,mcglone
University of Texas at Austin,Austin TX,Texas,Agr,daene,c,mckinney
University of Texas at Austin,Austin TX,Texas,Eng-Ind,mark,e,mear
University of Texas at Austin,Austin TX,Texas,Bio,mona, mehdy
University of Texas at Austin,Austin TX,Texas,Bio,richard,p,meier
University of Texas at Austin,Austin TX,Texas,Hum,jeffrey,l,meikle
University of Texas at Austin,Austin TX,Texas,Soc,martha, menchaca
University of Texas at Austin,Austin TX,Texas,Soc,sofian, merabet
University of Texas at Austin,Austin TX,Texas,Med,martha,g,meraviglia
University of Texas at Austin,Austin TX,Texas,Bio,robert, messing
University of Texas at Austin,Austin TX,Texas,Med,cindy,m,meston
University of Texas at Austin,Austin TX,Texas,Chem,pedro, metola
University of Texas at Austin,Austin TX,Texas,Hum,mark, metzler
University of Texas at Austin,Austin TX,Texas,Med,lauren,a,meyers
University of Texas at Austin,Austin TX,Texas,Bio,s,j,mihic
University of Texas at Austin,Austin TX,Texas,Math,risto,p,miikkulainen
University of Texas at Austin,Austin TX,Texas,Hum,brian, miller
University of Texas at Austin,Austin TX,Texas,Bio,jennifer,a,miller
University of Texas at Austin,Austin TX,Texas,Med,kyle,m,miller
University of Texas at Austin,Austin TX,Texas,Bio,delia, milliron
University of Texas at Austin,Austin TX,Texas,Med,edward,m,mills
University of Texas at Austin,Austin TX,Texas,Econ,lillian,fawn,mills
University of Texas at Austin,Austin TX,Texas,Math,thomas,e,milner
University of Texas at Austin,Austin TX,Texas,Phys,milos, milosavljevic
University of Texas at Austin,Austin TX,Texas,Hum,julie,a,minich
University of Texas at Austin,Austin TX,Texas,Eng-Ind,daniel,p,miranker
University of Texas at Austin,Austin TX,Texas,Bio,dennis,michael,mishler
University of Texas at Austin,Austin TX,Texas,Math,amir, mohammadi
University of Texas at Austin,Austin TX,Texas,Bio,kishore, mohanty
University of Texas at Austin,Austin TX,Texas,Eng-Ind,david, mohrig
University of Texas at Austin,Austin TX,Texas,Soc,ahmed,a,moin
University of Texas at Austin,Austin TX,Texas,Math,aloysius,k,mok
University of Texas at Austin,Austin TX,Texas,Bio,ian,j,molineux
University of Texas at Austin,Austin TX,Texas,Med,marie,helene,monfils
University of Texas at Austin,Austin TX,Texas,Hist-Ped-Psi,michelle, montague
University of Texas at Austin,Austin TX,Texas,Bio,michael,h,montgomery
University of Texas at Austin,Austin TX,Texas,Eng-Ind,raymond,j,mooney
University of Texas at Austin,Austin TX,Texas,Hum,lisa,l,moore
University of Texas at Austin,Austin TX,Texas,Hum,robin,d,moore
University of Texas at Austin,Austin TX,Texas,Eng-Ind,steven,a,moore
University of Texas at Austin,Austin TX,Texas,Med,nancy,a,moran
University of Texas at Austin,Austin TX,Texas,Bio,hitoshi, morikawa
University of Texas at Austin,Austin TX,Texas,Math,douglas,j,morrice
University of Texas at Austin,Austin TX,Texas,Bio,richard,a,morrisett
University of Texas at Austin,Austin TX,Texas,Chem,philip,j,morrison
University of Texas at Austin,Austin TX,Texas,Soc,susan,c,morse
University of Texas at Austin,Austin TX,Texas,Phys,robert,d,moser
University of Texas at Austin,Austin TX,Texas,Econ,robert,g,moser
University of Texas at Austin,Austin TX,Texas,Soc,scott,james,moser
University of Texas at Austin,Austin TX,Texas,Bio,elizabeth, mueller
University of Texas at Austin,Austin TX,Texas,Bio,ulrich,g,mueller
University of Texas at Austin,Austin TX,Texas,Med,somshuvra, mukhopadhyay
University of Texas at Austin,Austin TX,Texas,Hum,stephennie, mulder
University of Texas at Austin,Austin TX,Texas,Soc,chandra,l,muller
University of Texas at Austin,Austin TX,Texas,Chem,charles,b,mullins
University of Texas at Austin,Austin TX,Texas,Hum,gretchen, murphy
University of Texas at Austin,Austin TX,Texas,Chem,kumar, muthuraman
University of Texas at Austin,Austin TX,Texas,Hum,scott,p,myers
University of Texas at Austin,Austin TX,Texas,Hum,luisa, nardini
University of Texas at Austin,Austin TX,Texas,Bio,ian,michael,nauhaus
University of Texas at Austin,Austin TX,Texas,Soc,kristin, neff
University of Texas at Austin,Austin TX,Texas,Soc,lisa,ann,neff
University of Texas at Austin,Austin TX,Texas,Phys,dean,p,neikirk
University of Texas at Austin,Austin TX,Texas,Phys,andrew,m,neitzke
University of Texas at Austin,Austin TX,Texas,Chem,richard,r,neptune
University of Texas at Austin,Austin TX,Texas,Soc,william,r,nethercut
University of Texas at Austin,Austin TX,Texas,Soc,joan,h,neuberger
University of Texas at Austin,Austin TX,Texas,Soc,paula,ruth,newberg
University of Texas at Austin,Austin TX,Texas,Hum,martha,g,newman
University of Texas at Austin,Austin TX,Texas,Eng-Ind,steven,p,nichols
University of Texas at Austin,Austin TX,Texas,Eng-Ind,evdokia, nikolova
University of Texas at Austin,Austin TX,Texas,Soc,chiyo, nishida
University of Texas at Austin,Austin TX,Texas,Bio,hiroshi, nishiyama
University of Texas at Austin,Austin TX,Texas,Bio,qian, niu
University of Texas at Austin,Austin TX,Texas,Soc,sheila,m,olmstead
University of Texas at Austin,Austin TX,Texas,Bio,mark,f,o'reilly
University of Texas at Austin,Austin TX,Texas,Soc,deborah,k,palmer
University of Texas at Austin,Austin TX,Texas,Med,gregory,c,palmer
University of Texas at Austin,Austin TX,Texas,Soc,lorraine,s,pangle
University of Texas at Austin,Austin TX,Texas,Hum,thomas,l,pangle
University of Texas at Austin,Austin TX,Texas,Geo,paola, passalacqua
University of Texas at Austin,Austin TX,Texas,Med,erika,alisha,patall
University of Texas at Austin,Austin TX,Texas,Geo,robert,g,paterson
University of Texas at Austin,Austin TX,Texas,Econ,shefali,v,patil
University of Texas at Austin,Austin TX,Texas,Math,stefania, patrizi
University of Texas at Austin,Austin TX,Texas,Eng-Ind,yale,n,patt
University of Texas at Austin,Austin TX,Texas,Chem,donald,r,paul
University of Texas at Austin,Austin TX,Texas,Med,tanya,t,paull
University of Texas at Austin,Austin TX,Texas,Math,natasa, pavlovic
University of Texas at Austin,Austin TX,Texas,Soc,katherina,a,payne
University of Texas at Austin,Austin TX,Texas,Med,shelley,m,payne
University of Texas at Austin,Austin TX,Texas,Hist-Ped-Psi,barbara,l,pazey
University of Texas at Austin,Austin TX,Texas,Med,john,a,pearce
University of Texas at Austin,Austin TX,Texas,Hum,edward,r,pearsall
University of Texas at Austin,Austin TX,Texas,Soc,ami, pedahzur
University of Texas at Austin,Austin TX,Texas,Hum,david,s,pedulla
University of Texas at Austin,Austin TX,Texas,Hum,glenn,a,peers
University of Texas at Austin,Austin TX,Texas,Hum,elizabeth,d,pena
University of Texas at Austin,Austin TX,Texas,Hum,domino,r,perez
University of Texas at Austin,Austin TX,Texas,Soc,francisco,l,perez
University of Texas at Austin,Austin TX,Texas,Hum,paula,j,perlman
University of Texas at Austin,Austin TX,Texas,Hum,alisa,h,perren
University of Texas at Austin,Austin TX,Texas,Eng-Ind,dewayne,e,perry
University of Texas at Austin,Austin TX,Texas,Math,timothy, perutz
University of Texas at Austin,Austin TX,Texas,Math,simon, peter
University of Texas at Austin,Austin TX,Texas,Econ,robert,a,peterson
University of Texas at Austin,Austin TX,Texas,Math,anthony,j,petrosino
University of Texas at Austin,Austin TX,Texas,Bio,steven,m,phelps
University of Texas at Austin,Austin TX,Texas,Soc,stephen,h,phillips
University of Texas at Austin,Austin TX,Texas,Soc,tasha,s,philpot
University of Texas at Austin,Austin TX,Texas,Hum,marc,e,pierce
University of Texas at Austin,Austin TX,Texas,Agr,jonathan,t,pierceshimomura
University of Texas at Austin,Austin TX,Texas,Math,keshav,k,pingali
University of Texas at Austin,Austin TX,Texas,Math,russell,f,pinkston
University of Texas at Austin,Austin TX,Texas,Med,keenan,a,pituch
University of Texas at Austin,Austin TX,Texas,Med,martin, poenie
University of Texas at Austin,Austin TX,Texas,Hum,paula,m,poindexter
University of Texas at Austin,Austin TX,Texas,Econ,francisco, polidoro
University of Texas at Austin,Austin TX,Texas,Bio,george,d,pollak
University of Texas at Austin,Austin TX,Texas,Hist-Ped-Psi,igor, ponomarev
University of Texas at Austin,Austin TX,Texas,Math,bruce,w,porter
University of Texas at Austin,Austin TX,Texas,Med,joseph,e,potter
University of Texas at Austin,Austin TX,Texas,Econ,kathrynn, pounders
University of Texas at Austin,Austin TX,Texas,Med,sarah,rannells,powell
University of Texas at Austin,Austin TX,Texas,Soc,robert,a,prentice
University of Texas at Austin,Austin TX,Texas,Bio,alison,renee,preston
University of Texas at Austin,Austin TX,Texas,Math,eric, price
University of Texas at Austin,Austin TX,Texas,Math,nicholas,j,priebe
University of Texas at Austin,Austin TX,Texas,Soc,david,f,prindle
University of Texas at Austin,Austin TX,Texas,Geo,masa, prodanovic
University of Texas at Austin,Austin TX,Texas,Hum,ian,n,proops
University of Texas at Austin,Austin TX,Texas,Eng-Ind,jorge,a,prozzi
University of Texas at Austin,Austin TX,Texas,Soc,tetyana, pudrovska
University of Texas at Austin,Austin TX,Texas,Hist-Ped-Psi,james,e,pustejovsky
University of Texas at Austin,Austin TX,Texas,Eng-Ind,lili, qiu
University of Texas at Austin,Austin TX,Texas,Phys,emily, que
University of Texas at Austin,Austin TX,Texas,Med,kimberly, raabgraham
University of Texas at Austin,Austin TX,Texas,Hum,adam,thomas,rabinowitz
University of Texas at Austin,Austin TX,Texas,Hum,megan,margaret,raby
University of Texas at Austin,Austin TX,Texas,Med,kavita, radhakrishnan
University of Texas at Austin,Austin TX,Texas,Math,charles,l,radin
University of Texas at Austin,Austin TX,Texas,Hum,guy,p,raffa
University of Texas at Austin,Austin TX,Texas,Soc,rajagopal, raghunathan
University of Texas at Austin,Austin TX,Texas,Econ,varun, rai
University of Texas at Austin,Austin TX,Texas,Chem,mark,g,raizen
University of Texas at Austin,Austin TX,Texas,Eng-Ind,vijaya, ramachandran
University of Texas at Austin,Austin TX,Texas,Hum,manuel, ramirez
University of Texas at Austin,Austin TX,Texas,Econ,ramesh,k,rao
University of Texas at Austin,Austin TX,Texas,Med,karen,l,rascati
University of Texas at Austin,Austin TX,Texas,Hum,susan,w,rather
University of Texas at Austin,Austin TX,Texas,Geo,ellen,m,rathje
University of Texas at Austin,Austin TX,Texas,Hum,wayne,a,rebhorn
University of Texas at Austin,Austin TX,Texas,Hist-Ped-Psi,richard,j,reddick
University of Texas at Austin,Austin TX,Texas,Bio,denne,n,reed
University of Texas at Austin,Austin TX,Texas,Eng-Ind,leonard,f,register
University of Texas at Austin,Austin TX,Texas,Hist-Ped-Psi,mark, regnerus
University of Texas at Austin,Austin TX,Texas,Chem,linda,e,reichl
University of Texas at Austin,Austin TX,Texas,Math,alan,w,reid
University of Texas at Austin,Austin TX,Texas,Eng-Ind,kui, ren
University of Texas at Austin,Austin TX,Texas,Bio,pengyu, ren
University of Texas at Austin,Austin TX,Texas,Soc,paul,e,resta
University of Texas at Austin,Austin TX,Texas,Med,donna,l,rew
University of Texas at Austin,Austin TX,Texas,Soc,pedro, reyes
University of Texas at Austin,Austin TX,Texas,Hum,ann,m,reynolds
University of Texas at Austin,Austin TX,Texas,Med,lodis, rhodes
University of Texas at Austin,Austin TX,Texas,Bio,john,h,richburg
University of Texas at Austin,Austin TX,Texas,Hum,elizabeth, richmondgarza
University of Texas at Austin,Austin TX,Texas,Econ,brian, richter
University of Texas at Austin,Austin TX,Texas,Econ,violina,p,rindova
University of Texas at Austin,Austin TX,Texas,Phys,jack,l,ritchie
University of Texas at Austin,Austin TX,Texas,Soc,audra, roach
University of Texas at Austin,Austin TX,Texas,Soc,brian,e,roberts
University of Texas at Austin,Austin TX,Texas,Chem,sean,thomas,roberts
University of Texas at Austin,Austin TX,Texas,Phys,edward,l,robinson
University of Texas at Austin,Austin TX,Texas,Bio,gary,t,rochelle
University of Texas at Austin,Austin TX,Texas,Hist-Ped-Psi,aaron,b,rochlen
University of Texas at Austin,Austin TX,Texas,Phys,gregory,j,rodin
University of Texas at Austin,Austin TX,Texas,Soc,nestor,p,rodriguez
University of Texas at Austin,Austin TX,Texas,Hum,sergio, romero
University of Texas at Austin,Austin TX,Texas,Econ,ehud,i,ronn
University of Texas at Austin,Austin TX,Texas,Med,mary, rose
University of Texas at Austin,Austin TX,Texas,Chem,michael, rose
University of Texas at Austin,Austin TX,Texas,Geo,arlene, rosen
University of Texas at Austin,Austin TX,Texas,Soc,sandra, rosenbloom
University of Texas at Austin,Austin TX,Texas,Soc,nancy,l,roser
University of Texas at Austin,Austin TX,Texas,Med,michele,angela,rountree
University of Texas at Austin,Austin TX,Texas,Chem,stanley,j,roux
University of Texas at Austin,Austin TX,Texas,Agr,timothy,b,rowe
University of Texas at Austin,Austin TX,Texas,Soc,loriene, roy
University of Texas at Austin,Austin TX,Texas,Soc,ruth,j,rubio
University of Texas at Austin,Austin TX,Texas,Hist-Ped-Psi,stephanie,s,rude
University of Texas at Austin,Austin TX,Texas,Hum,sharmila, rudrappa
University of Texas at Austin,Austin TX,Texas,Hum,john,p,rumrich
University of Texas at Austin,Austin TX,Texas,Med,sharon,k,rush
University of Texas at Austin,Austin TX,Texas,Bio,rick, russell
University of Texas at Austin,Austin TX,Texas,Geo,ryan,p,russell
University of Texas at Austin,Austin TX,Texas,Hum,cinzia, russi
University of Texas at Austin,Austin TX,Texas,Hum,john,j,ruszkiewicz
University of Texas at Austin,Austin TX,Texas,Agr,michael,j,ryan
University of Texas at Austin,Austin TX,Texas,Phys,christopher,g,rylander
University of Texas at Austin,Austin TX,Texas,Med,henry,g,rylander
University of Texas at Austin,Austin TX,Texas,Med,marissa,n,rylander
University of Texas at Austin,Austin TX,Texas,Eng-Ind,michael,s,sacks
University of Texas at Austin,Austin TX,Texas,Math,lorenzo,a,sadun
University of Texas at Austin,Austin TX,Texas,Soc,victor, saenz
University of Texas at Austin,Austin TX,Texas,Med,william,m,sage
University of Texas at Austin,Austin TX,Texas,Hum,lawrence, sager
University of Texas at Austin,Austin TX,Texas,Econ,thomas,w,sager
University of Texas at Austin,Austin TX,Texas,Eng-Ind,salvatore, salamone
University of Texas at Austin,Austin TX,Texas,Bio,navid, saleh
University of Texas at Austin,Austin TX,Texas,Soc,cesar,a,salgado
University of Texas at Austin,Austin TX,Texas,Hist-Ped-Psi,delida, sanchez
University of Texas at Austin,Austin TX,Texas,Bio,isaac,c,sanchez
University of Texas at Austin,Austin TX,Texas,Chem,juan,m,sanchez
University of Texas at Austin,Austin TX,Texas,Phys,surya, santoso
University of Texas at Austin,Austin TX,Texas,Math,purnamrita, sarkar
University of Texas at Austin,Austin TX,Texas,Math,sahotra, sarkar
University of Texas at Austin,Austin TX,Texas,Soc,elizabeth,d,scala
University of Texas at Austin,Austin TX,Texas,Geo,john,m,scalo
University of Texas at Austin,Austin TX,Texas,Soc,james,l,schaller
University of Texas at Austin,Austin TX,Texas,Math,diane,l,schallert
University of Texas at Austin,Austin TX,Texas,Bio,timothy,j,schallert
University of Texas at Austin,Austin TX,Texas,Hum,thomas,g,schatz
University of Texas at Austin,Austin TX,Texas,Chem,erich,a,schneider
University of Texas at Austin,Austin TX,Texas,Med,david,m,schnyer
